('team member', 'team members'),[  1.36152612e-05   9.99986410e-01]
('data', 'team members'),[ 0.43534255  0.56465751]
('control', 'resolved'),[ 0.43537289  0.56462717]
('picture', 'resolved'),[ 0.43543074  0.56456929]
('estimation', 'test result'),[ 0.4354541   0.56454593]
('integrity', 'in flight'),[ 0.43546137  0.5645386 ]
('simplicity', 'resolved'),[ 0.43553624  0.56446368]
('suite', 'deployment'),[ 0.43566194  0.56433803]
('adaptation', 'completed'),[ 0.43571138  0.56428862]
('design', 'incomplete'),[ 0.43573511  0.56426489]
('procedure', 'resolved'),[ 0.43578696  0.56421304]
('technique', 'build'),[ 0.43610603  0.56389391]
('realisation', 'prioritized'),[ 0.43621144  0.56378859]
('knowledge', 'prioritized'),[ 0.436299    0.56370103]
('step', 'prioritized'),[ 0.43631878  0.56368119]
('effort', 'test result'),[ 0.43631926  0.56368071]
('contract', 'prioritized'),[ 0.4364647   0.56353533]
('principal', 'deploy'),[ 0.43658775  0.56341225]
('inconsistency', 'prioritized'),[ 0.43660504  0.56339496]
('replication', 'resolved'),[ 0.43662643  0.56337357]
('execution', 'prioritized'),[ 0.43664402  0.56335598]
('flexibility', 'resolved'),[ 0.43666318  0.56333679]
('item', 'prioritized'),[ 0.43667415  0.56332582]
('mixin', 'developer'),[ 0.4367781   0.56322193]
('user', 'prioritized'),[ 0.43685532  0.56314468]
('accuracy', 'completed'),[ 0.43722329  0.56277674]
('menu', 'incomplete'),[ 0.43729582  0.56270415]
('flowchart', 'prioritized'),[ 0.43735918  0.56264085]
('architecture', 'completed'),[ 0.43737808  0.56262189]
('job', 'incomplete'),[ 0.43742338  0.56257671]
('statistic', 'deployment'),[ 0.43742818  0.56257182]
('timeline', 'deployment'),[ 0.43765968  0.56234032]
('inventory', 'deployment'),[ 0.43766066  0.56233931]
('batch', 'completed'),[ 0.43766627  0.56233376]
('principal', 'completed'),[ 0.43786165  0.56213838]
('traceability', 'developer'),[ 0.43786457  0.56213546]
('interpret', 'completed'),[ 0.43812189  0.56187809]
('request', 'test result'),[ 0.43813092  0.56186903]
('estimation', 'incomplete'),[ 0.43820164  0.56179833]
('startup', 'prioritized'),[ 0.43823025  0.56176978]
('design element', 'team members'),[ 0.43843368  0.56156629]
('step', 'test result'),[ 0.43847668  0.56152338]
('capacity', 'developer'),[ 0.43848997  0.56151003]
('vision', 'incomplete'),[ 0.43849665  0.56150335]
('actor', 'incomplete'),[ 0.43850908  0.56149089]
('cardinality', 'task'),[ 0.43858555  0.56141442]
('ordered list', 'prioritized'),[ 0.43871123  0.56128877]
('variabilities', 'completed'),[ 0.43886074  0.56113923]
('partial', 'developer'),[ 0.43888953  0.56111056]
('crystal', 'completed'),[ 0.4389019  0.5610981]
('lifecycle', 'completed'),[ 0.4389182   0.56108183]
('population', 'resolved'),[ 0.43893149  0.56106859]
('statement', 'developer'),[ 0.43902162  0.56097835]
('measure', 'prioritized'),[ 0.43906367  0.56093633]
('graph', 'commit'),[ 0.43910816  0.56089187]
('control', 'prioritized'),[ 0.43911651  0.56088346]
('application', 'demo'),[ 0.43946692  0.56053311]
('shell', 'deployment'),[ 0.43958482  0.56041515]
('impediment', 'demo'),[ 0.43962717  0.56037277]
('threshold', 'test result'),[ 0.43963215  0.56036782]
('story', 'deployment'),[ 0.43976036  0.56023961]
('inventory', 'incomplete'),[ 0.43977776  0.56022221]
('documentation', 'demo'),[ 0.43981779  0.56018221]
('agile', 'sprint backlog item'),[ 0.43985683  0.56014317]
('language', 'deployment'),[ 0.43989587  0.56010407]
('opportunity', 'completed'),[ 0.43995062  0.5600493 ]
('mixin', 'deployment'),[ 0.44000146  0.55999857]
('use case', 'deploy'),[ 0.44002885  0.55997121]
('objective', 'completed'),[ 0.44008639  0.55991358]
('build', 'prioritized'),[ 0.44027734  0.55972266]
('conformance', 'deploy'),[ 0.44032595  0.55967408]
('mandatory', 'deployment'),[ 0.44033498  0.55966496]
('requirement', 'team members'),[ 0.44037378  0.55962616]
('algorithm', 'build'),[ 0.44037834  0.55962169]
('coordination', 'prioritized'),[ 0.44040281  0.55959719]
('statement', 'deploy'),[ 0.44041035  0.55958974]
('version', 'completed'),[ 0.44042343  0.55957651]
('box', 'deployment'),[ 0.44044712  0.55955291]
('prototyping', 'task'),[ 0.44048661  0.55951333]
('forecast', 'completed'),[ 0.44050354  0.55949646]
('key', 'resolved'),[ 0.44053257  0.55946743]
('cadence', 'deployment'),[ 0.44056252  0.55943745]
('startup', 'test result'),[ 0.44060987  0.55939013]
('generality', 'commit'),[ 0.44071743  0.55928254]
('learning loop', 'build'),[ 0.4409416   0.55905843]
('algorithm', 'developer'),[ 0.44096315  0.55903685]
('report', 'incomplete'),[ 0.44116634  0.55883372]
('extendability', 'task'),[ 0.44126636  0.55873364]
('principle', 'demo'),[ 0.44128016  0.55871987]
('contractor', 'commit'),[ 0.44131035  0.55868965]
('constant', 'demo'),[ 0.44131586  0.55868411]
('workflow', 'resolved'),[ 0.44140434  0.5585956 ]
('genba', 'deployment'),[ 0.44142291  0.55857712]
('time', 'incomplete'),[ 0.44146466  0.55853534]
('formal method', 'completed'),[ 0.44150278  0.55849731]
('exploitation', 'deployment'),[ 0.4415153   0.55848473]
('interface', 'prioritized'),[ 0.4415178   0.55848229]
('statistic', 'test result'),[ 0.44174892  0.55825108]
('attribute', 'build'),[ 0.4419753  0.5580247]
('transformation', 'task'),[ 0.44199908  0.55800092]
('shell', 'commit'),[ 0.44203055  0.55796939]
('precision', 'developer'),[ 0.44204023  0.55795974]
('integrate', 'completed'),[ 0.44204465  0.55795532]
('analysis', 'in progress'),[ 0.4421185   0.55788147]
('consistency', 'resolved'),[ 0.44212162  0.55787832]
('condition', 'developer'),[ 0.44224545  0.55775452]
('environment', 'incomplete'),[ 0.44230965  0.55769038]
('definition', 'in progress'),[ 0.4424715  0.5575285]
('definition', 'team members'),[ 0.44249105  0.55750901]
('layer', 'resolved'),[ 0.44249728  0.55750275]
('limits', 'resolved'),[ 0.44254583  0.55745417]
('up', 'test result'),[ 0.44257006  0.55743003]
('step', 'incomplete'),[ 0.44258571  0.55741429]
('prediction', 'deployment'),[ 0.44278523  0.55721474]
('activity', 'deployment'),[ 0.4428257   0.55717432]
('taxonomy', 'developer'),[ 0.44285414  0.55714583]
('pass', 'deployment'),[ 0.4429509   0.55704904]
('experiment', 'in progress'),[ 0.44295579  0.55704421]
('portability', 'commit'),[ 0.44307777  0.5569222 ]
('cynefin', 'resolved'),[ 0.44329962  0.55670035]
('verification', 'developer'),[ 0.44333014  0.55666989]
('Cynefin', 'resolved'),[ 0.44334355  0.55665636]
('rating', 'resolved'),[ 0.443434    0.55656606]
('integrity', 'resolved'),[ 0.44349986  0.55650008]
('operations', 'build'),[ 0.44351971  0.55648023]
('simultaneous', 'task'),[ 0.44365036  0.55634964]
('chickens', 'build'),[ 0.44365144  0.55634862]
('override', 'completed'),[ 0.44390073  0.55609924]
('attribute', 'deployment'),[ 0.44391271  0.55608732]
('acquisition', 'prioritized'),[ 0.44391841  0.55608159]
('uncertainty', 'deployment'),[ 0.44392946  0.55607057]
('rating', 'commit'),[ 0.44394305  0.55605692]
('facilitator', 'demo'),[ 0.44395849  0.55604154]
('deliverable', 'build'),[ 0.44400162  0.55599838]
('process', 'test result'),[ 0.44417655  0.5558235 ]
('system', 'user acceptance test'),[ 0.44430572  0.55569422]
('practices', 'deploy'),[ 0.44431299  0.55568701]
('practice', 'incomplete'),[ 0.44433621  0.55566376]
('driver', 'incomplete'),[ 0.44435173  0.55564827]
('granularity', 'deploy'),[ 0.44445983  0.55554014]
('accuracy', 'commit'),[ 0.44458807  0.55541193]
('engineering', 'build'),[ 0.44466391  0.55533618]
('fact', 'in flight'),[ 0.44471639  0.55528367]
('data', 'incomplete'),[ 0.44480032  0.55519974]
('taskboard', 'risky areas'),[ 0.44485843  0.55514151]
('chicken', 'demo'),[ 0.44492543  0.55507457]
('batch', 'developer'),[ 0.44495171  0.55504823]
('constraint', 'deploy'),[ 0.44497037  0.55502957]
('productivity', 'ticket'),[ 0.44497198  0.55502808]
('opportunity', 'build'),[ 0.44502404  0.55497593]
('fact', 'prioritized'),[ 0.44510269  0.55489725]
('actor', 'prioritized'),[ 0.44514951  0.55485046]
('developer', 'incomplete'),[ 0.44517809  0.55482185]
('forecast', 'build'),[ 0.44528434  0.55471569]
('timeline', 'prioritized'),[ 0.44540179  0.55459821]
('compression', 'resolved'),[ 0.44545257  0.55454743]
('schedule', 'commit'),[ 0.44549856  0.55450141]
('ideal day', 'task'),[ 0.44552079  0.55447924]
('command', 'developer'),[ 0.44560483  0.5543952 ]
('bundle', 'incomplete'),[ 0.44561547  0.55438453]
('experiment', 'commit'),[ 0.44569814  0.55430186]
('compatibility', 'task'),[ 0.44594276  0.5540573 ]
('lifecycle', 'resolved'),[ 0.44598272  0.55401725]
('bottleneck', 'incomplete'),[ 0.44605535  0.55394459]
('facilitator', 'build'),[ 0.44619086  0.55380917]
('fail fast', 'ticket'),[ 0.44620791  0.55379206]
('constraint', 'prioritized'),[ 0.4462243   0.55377567]
('constraint', 'resolved'),[ 0.44624826  0.55375165]
('grooming', 'ticket'),[ 0.44636706  0.55363292]
('escaped', 'completed'),[ 0.44642043  0.55357957]
('waterfall', 'deployment'),[ 0.44644421  0.55355573]
('fail-fast', 'ticket'),[ 0.44654408  0.55345589]
('maintenance', 'build'),[ 0.446547    0.55345303]
('navigation', 'deployment'),[ 0.44662914  0.55337083]
('factoring', 'build'),[ 0.44668457  0.5533154 ]
('processing', 'resolved'),[ 0.44672644  0.5532735 ]
('team room', 'developer'),[ 0.44672745  0.55327249]
('tutorial', 'completed'),[ 0.44675919  0.55324084]
('stand up', 'task'),[ 0.44679269  0.55320728]
('lean', 'developer'),[ 0.4467952   0.55320477]
('endeavor', 'commit'),[ 0.44686937  0.55313063]
('chickens', 'completed'),[ 0.44691771  0.55308229]
('assessment', 'completed'),[ 0.44701058  0.55298948]
('productivity', 'task'),[ 0.44701248  0.55298752]
('correctness', 'resolved'),[ 0.44710866  0.55289137]
('interface', 'build'),[ 0.44717506  0.55282491]
('automation', 'commit'),[ 0.44717631  0.55282372]
('sizing', 'resolved'),[ 0.44720036  0.5527997 ]
('system', 'risky areas'),[ 0.44723147  0.55276859]
('field', 'incomplete'),[ 0.44724643  0.55275357]
('variable', 'prioritized'),[ 0.44735426  0.55264574]
('statistic', 'resolved'),[ 0.44738114  0.55261892]
('refinement', 'commit'),[ 0.44738886  0.55261117]
('context', 'prioritized'),[ 0.44739482  0.55260521]
('execution', 'completed'),[ 0.44739777  0.55260223]
('commitment', 'developer'),[ 0.44741753  0.5525825 ]
('principal', 'resolved'),[ 0.44745743  0.55254257]
('lead', 'incomplete'),[ 0.44766894  0.55233109]
('variable', 'deploy'),[ 0.44770312  0.55229694]
('bottleneck', 'build'),[ 0.44773138  0.55226862]
('level', 'test result'),[ 0.44779003  0.55221003]
('decision', 'commit'),[ 0.44792038  0.55207962]
('variance', 'demo'),[ 0.44792691  0.55207306]
('lead time', 'ticket'),[ 0.44802946  0.55197048]
('traceability', 'completed'),[ 0.44807696  0.55192298]
('scrummaster', 'task'),[ 0.44811466  0.55188531]
('kaizen', 'commit'),[ 0.44813141  0.5518685 ]
('variable', 'incomplete'),[ 0.44817412  0.55182582]
('concerns', 'risky areas'),[ 0.44851601  0.55148399]
('commitment', 'prioritized'),[ 0.4485268  0.5514732]
('reification', 'demo'),[ 0.44857922  0.55142081]
('binding', 'deployment'),[ 0.44869629  0.55130374]
('table', 'commit'),[ 0.44875652  0.55124354]
('picture', 'incomplete'),[ 0.44886574  0.55113429]
('command', 'resolved'),[ 0.44890964  0.55109036]
('script', 'prioritized'),[ 0.44895947  0.55104047]
('precondition', 'resolved'),[ 0.44901499  0.55098504]
('override', 'prioritized'),[ 0.44913471  0.55086523]
('authority', 'completed'),[ 0.44916001  0.5508399 ]
('sprintable story', 'average story duration'),[ 0.44917834  0.5508216 ]
('submit', 'incomplete'),[ 0.44922066  0.5507794 ]
('story', 'resolved'),[ 0.44925037  0.5507496 ]
('cadence', 'incomplete'),[ 0.44927797  0.55072206]
('address', 'in progress'),[ 0.44950092  0.55049908]
('measurement', 'incomplete'),[ 0.44951704  0.55048299]
('measurement', 'build'),[ 0.44959107  0.5504089 ]
('method', 'prioritized'),[ 0.44963768  0.55036229]
('startup', 'commit'),[ 0.44989738  0.55010265]
('component', 'test result'),[ 0.44992256  0.5500775 ]
('emergence', 'prioritized'),[ 0.45024437  0.54975557]
('collaboration', 'task'),[ 0.45033747  0.54966247]
('pass', 'resolved'),[ 0.45040295  0.54959702]
('crisis', 'prioritized'),[ 0.45041397  0.549586  ]
('chain', 'completed'),[ 0.45048007  0.54951996]
('signature', 'deployment'),[ 0.45053563  0.54946434]
('mandatory', 'completed'),[ 0.45057112  0.54942882]
('consumer', 'prioritized'),[ 0.45060745  0.54939258]
('priority', 'deployment'),[ 0.45070249  0.54929745]
('variability', 'ticket'),[ 0.45076287  0.54923707]
('timeliness', 'risky areas'),[ 0.45081136  0.54918861]
('recursion', 'ticket'),[ 0.45090008  0.54909992]
('computer', 'prioritized'),[ 0.45091668  0.54908335]
('hypothesis', 'incomplete'),[ 0.451134    0.54886603]
('verifiability', 'deployment'),[ 0.45116729  0.54883277]
('waterscrum', 'deploy'),[ 0.45143753  0.54856253]
('priority', 'incomplete'),[ 0.45146418  0.54853582]
('accuracy', 'incomplete'),[ 0.45159891  0.54840112]
('theme', 'resolved'),[ 0.45169488  0.54830515]
('processing', 'commit'),[ 0.45172358  0.54827636]
('team room', 'deploy'),[ 0.45173058  0.54826939]
('waste', 'prioritized'),[ 0.45176175  0.54823822]
('purpose', 'in progress'),[ 0.45177367  0.54822636]
('mandatory', 'commit'),[ 0.45186824  0.54813182]
('reflection', 'incomplete'),[ 0.45190734  0.54809272]
('platform', 'incomplete'),[ 0.45194164  0.54805839]
('end-user', 'deployment'),[ 0.45209944  0.54790062]
('accept', 'estimated cost'),[ 0.45216408  0.54783589]
('end-user', 'demo'),[ 0.45220384  0.54779619]
('personas', 'completed'),[ 0.4522118   0.54778826]
('capacity', 'incomplete'),[ 0.45227379  0.54772621]
('assumption', 'commit'),[ 0.45233282  0.54766715]
('precondition', 'task'),[ 0.45237935  0.54762059]
('WaterScrum', 'deploy'),[ 0.45244768  0.54755235]
('accuracy', 'deployment'),[ 0.45248836  0.54751164]
('up', 'deployment'),[ 0.45259261  0.54740739]
('aggregation', 'ticket'),[ 0.45266443  0.54733557]
('abstraction', 'completed'),[ 0.45275632  0.54724365]
('tree', 'commit'),[ 0.45289916  0.54710084]
('environment', 'prioritized'),[ 0.4529098   0.54709017]
('on-line', 'build'),[ 0.45303273  0.54696733]
('strategy', 'resolved'),[ 0.45313087  0.5468691 ]
('team demo', 'ticket'),[ 0.45331708  0.54668295]
('adaptation', 'ticket'),[ 0.45336699  0.54663301]
('root', 'incomplete'),[ 0.45337617  0.54662389]
('contract', 'resolved'),[ 0.45388499  0.54611498]
('database', 'incomplete'),[ 0.45400244  0.54599756]
('introspection', 'completed'),[ 0.4540171  0.5459829]
('key', 'completed'),[ 0.45404291  0.54595709]
('product', 'in progress'),[ 0.45413962  0.54586035]
('precondition', 'commit'),[ 0.45426106  0.54573894]
('chain', 'deployment'),[ 0.45436668  0.54563332]
('category', 'build'),[ 0.45438525  0.54561472]
('compatibility', 'commit'),[ 0.45440367  0.54559636]
('crisis', 'completed'),[ 0.45445079  0.54554921]
('environment', 'demo'),[ 0.45447487  0.54552507]
('rule', 'incomplete'),[ 0.45448357  0.54551649]
('iteration', 'resolved'),[ 0.45457029  0.54542965]
('inconsistency', 'ticket'),[ 0.45458615  0.54541379]
('deliverables', 'deploy'),[ 0.4546538  0.5453462]
('implementation', 'deploy'),[ 0.45475647  0.54524356]
('object', 'prioritized'),[ 0.45475969  0.54524028]
('reification', 'ticket'),[ 0.45479271  0.54520726]
('on-line', 'demo'),[ 0.45483658  0.54516345]
('information', 'in progress'),[ 0.45489836  0.5451017 ]
('deployment', 'estimated cost'),[ 0.45496249  0.54503745]
('conformance', 'ticket'),[ 0.4550682   0.54493177]
('component team', 'completed'),[ 0.45512393  0.54487598]
('use case', 'developer'),[ 0.45525309  0.54474688]
('on-line', 'deploy'),[ 0.45527542  0.54472458]
('techniques', 'prioritized'),[ 0.45531538  0.54468459]
('scrummaster', 'commit'),[ 0.45556504  0.54443496]
('risk', 'in progress'),[ 0.45557699  0.5444231 ]
('team room', 'ticket'),[ 0.45565131  0.54434866]
('activity', 'prioritized'),[ 0.45568824  0.5443117 ]
('value', 'incomplete'),[ 0.45583549  0.54416448]
('done-done', 'developer'),[ 0.45584321  0.54415679]
('correctness', 'commit'),[ 0.45593739  0.54406261]
('abstraction', 'deployment'),[ 0.45594838  0.54405153]
('binding', 'developer'),[ 0.45609361  0.54390645]
('simplicity', 'in flight'),[ 0.45620176  0.54379821]
('quality', 'prioritized'),[ 0.45626047  0.54373956]
('customer', 'sprint backlog item'),[ 0.45632139  0.54367864]
('construction', 'task'),[ 0.4564794   0.54352063]
('entity', 'in flight'),[ 0.45651513  0.54348487]
('technique', 'incomplete'),[ 0.45655966  0.54344034]
('prediction', 'developer'),[ 0.45663893  0.54336107]
('capex', 'incomplete'),[ 0.45668465  0.54331535]
('stakeholders', 'deployment'),[ 0.45682108  0.54317898]
('coordination', 'task'),[ 0.45687103  0.54312903]
('cardinality', 'incomplete'),[ 0.45687664  0.54312336]
('traceability', 'resolved'),[ 0.45699587  0.54300404]
('concerns', 'in progress'),[ 0.45702335  0.54297662]
('impediment', 'completed'),[ 0.45704404  0.54295599]
('product', 'test result'),[ 0.45705515  0.54294479]
('consistent', 'incomplete'),[ 0.45712352  0.54287648]
('authority', 'resolved'),[ 0.45717245  0.54282755]
('contractor', 'incomplete'),[ 0.45718193  0.54281807]
('timeliness', 'commit'),[ 0.45723042  0.54276955]
('declaration', 'developer'),[ 0.45728397  0.54271603]
('precondition', 'completed'),[ 0.45730126  0.5426988 ]
('transformation', 'prioritized'),[ 0.45741335  0.54258668]
('engineering', 'in progress'),[ 0.4576183  0.5423817]
('retrospective', 'incomplete'),[ 0.45781529  0.54218471]
('glossary', 'completed'),[ 0.45785502  0.54214501]
('execution', 'resolved'),[ 0.45799151  0.54200852]
('devops', 'completed'),[ 0.45807067  0.5419293 ]
('population', 'commit'),[ 0.45818698  0.54181302]
('precision', 'completed'),[ 0.45829284  0.54170722]
('service', 'incomplete'),[ 0.45840263  0.54159737]
('tutorial', 'commit'),[ 0.45846617  0.54153383]
('virtual', 'prioritized'),[ 0.45853838  0.54146159]
('facilitator', 'incomplete'),[ 0.4586468   0.54135317]
('prototype', 'in progress'),[ 0.45867762  0.54132241]
('agreement', 'deploy'),[ 0.45875597  0.54124409]
('dependency', 'incomplete'),[ 0.45895472  0.54104525]
('concerns', 'test result'),[ 0.45914099  0.54085904]
('traceability', 'demo'),[ 0.45924196  0.54075807]
('conformance', 'commit'),[ 0.45928574  0.54071426]
('kanban', 'resolved'),[ 0.45934784  0.54065216]
('portfolio', 'deployment'),[ 0.45947519  0.54052484]
('precondition', 'demo'),[ 0.45966065  0.54033941]
('architecture', 'developer'),[ 0.45993519  0.54006481]
('variance', 'completed'),[ 0.45998362  0.54001635]
('processing', 'build'),[ 0.459986    0.54001397]
('community', 'prioritized'),[ 0.46010074  0.53989935]
('timeboxing', 'build'),[ 0.46015549  0.53984451]
('allocation', 'developer'),[ 0.46028388  0.53971618]
('abstraction', 'deploy'),[ 0.4603067  0.5396933]
('integrity', 'risky areas'),[ 0.46050757  0.53949237]
('uncertainty', 'ticket'),[ 0.4607102   0.53928977]
('retrospective', 'prioritized'),[ 0.46076047  0.53923953]
('control', 'test result'),[ 0.4607642   0.53923583]
('platform', 'commit'),[ 0.46082354  0.53917646]
('resource', 'commit'),[ 0.46086693  0.53913301]
('field', 'prioritized'),[ 0.46089065  0.53910941]
('tool', 'prioritized'),[ 0.46093354  0.53906649]
('inspection', 'resolved'),[ 0.46094069  0.53905928]
('integration', 'incomplete'),[ 0.46097049  0.53902942]
('object', 'test result'),[ 0.46122074  0.53877926]
('exploration', 'completed'),[ 0.46125916  0.53874087]
('analyst', 'prioritized'),[ 0.46132529  0.53867471]
('variance', 'deployment'),[ 0.46146432  0.53853571]
('functionality', 'build'),[ 0.46148169  0.53851831]
('commonalities', 'developer'),[ 0.46151167  0.53848833]
('glossary', 'commit'),[ 0.46174723  0.53825283]
('exit', 'prioritized'),[ 0.46176651  0.5382334 ]
('authority', 'commit'),[ 0.4618701   0.53812993]
('scope', 'in progress'),[ 0.46202192  0.53797811]
('adaptability', 'developer'),[ 0.46203306  0.53796697]
('web', 'incomplete'),[ 0.46208587  0.53791416]
('bottom-up', 'task'),[ 0.46213624  0.53786379]
('reengineering', 'ticket'),[ 0.46216998  0.53783   ]
('resume', 'prioritized'),[ 0.46217424  0.53782576]
('terminator', 'resolved'),[ 0.46221921  0.53778076]
('deliverables', 'task'),[ 0.46230388  0.53769612]
('robustness', 'test result'),[ 0.46241149  0.53758854]
('acquisition', 'completed'),[ 0.46242964  0.53757036]
('facilitation', 'ticket'),[ 0.46243775  0.53756231]
('pipeline', 'incomplete'),[ 0.46256775  0.53743225]
('top-down', 'ticket'),[ 0.46258134  0.5374186 ]
('mapping', 'incomplete'),[ 0.46266368  0.53733635]
('implementation', 'developer'),[ 0.46288583  0.5371142 ]
('feedback', 'completed'),[ 0.46293291  0.53706712]
('cause', 'developer'),[ 0.4629738   0.53702629]
('timeliness', 'in progress'),[ 0.46315181  0.53684819]
('transaction', 'prioritized'),[ 0.46327975  0.53672016]
('restructuring', 'developer'),[ 0.46332908  0.53667092]
('association', 'demo'),[ 0.46333152  0.53666848]
('envisioning', 'task'),[ 0.46355358  0.53644645]
('ceremony', 'completed'),[ 0.46357694  0.53642303]
('crisis', 'resolved'),[ 0.46358159  0.53641844]
('partial', 'resolved'),[ 0.46360078  0.53639913]
('measure', 'in progress'),[ 0.46360981  0.53639024]
('robustness', 'commit'),[ 0.46370938  0.53629059]
('variabilities', 'incomplete'),[ 0.46376404  0.53623593]
('assumption', 'resolved'),[ 0.46387488  0.53612512]
('criteria', 'resolved'),[ 0.46398613  0.5360139 ]
('management', 'incomplete'),[ 0.46413288  0.53586715]
('assessment', 'deploy'),[ 0.46414998  0.53585005]
('unit', 'resolved'),[ 0.46418977  0.53581029]
('restructuring', 'ticket'),[ 0.46428132  0.53571868]
('consistency', 'build'),[ 0.46428788  0.53571212]
('engineering', 'incomplete'),[ 0.46436107  0.53563899]
('lean', 'resolved'),[ 0.46440175  0.53559828]
('conformance', 'developer'),[ 0.46442503  0.53557491]
('opportunity', 'deploy'),[ 0.46445259  0.53554744]
('trademark', 'deployment'),[ 0.46446928  0.53553075]
('signature', 'completed'),[ 0.46448493  0.53551507]
('mixin', 'resolved'),[ 0.46450025  0.53549975]
('developer', 'prioritized'),[ 0.46453243  0.53546757]
('documentation', 'developer'),[ 0.46454307  0.53545696]
('coding', 'prioritized'),[ 0.46455032  0.53544974]
('acquisition', 'ticket'),[ 0.46470016  0.53529984]
('kaizen', 'developer'),[ 0.4648236   0.53517634]
('evolvability', 'developer'),[ 0.4649891   0.53501093]
('kanban', 'completed'),[ 0.46508101  0.53491896]
('property', 'resolved'),[ 0.46516699  0.53483295]
('ready', 'completed'),[ 0.46517968  0.53482038]
('factoring', 'completed'),[ 0.46538603  0.53461397]
('meaning', 'completed'),[ 0.46556088  0.53443909]
('decision', 'completed'),[ 0.46559808  0.53440189]
('cookie', 'prioritized'),[ 0.46559826  0.53440177]
('offset', 'resolved'),[ 0.46560547  0.53439456]
('idle work', 'deploy'),[ 0.46570611  0.53429395]
('factoring', 'prioritized'),[ 0.46572748  0.53427249]
('deliverable', 'deploy'),[ 0.46576875  0.53423125]
('exception', 'resolved'),[ 0.46576902  0.53423107]
('software', 'in progress'),[ 0.46600744  0.53399253]
('variance', 'prioritized'),[ 0.46621817  0.53378183]
('points', 'in progress'),[ 0.46634689  0.53365314]
('refactoring', 'ticket'),[ 0.46646458  0.53353536]
('invest', 'prioritized'),[ 0.46657541  0.53342456]
('assessment', 'incomplete'),[ 0.46661329  0.53338671]
('IEEE', 'incomplete'),[ 0.46662575  0.53337425]
('allocation', 'build'),[ 0.46668148  0.53331846]
('cardinality', 'developer'),[ 0.46672761  0.53327239]
('chain', 'developer'),[ 0.46674523  0.53325474]
('stakeholders', 'team members'),[ 0.46677265  0.53322726]
('spike', 'prioritized'),[ 0.46693251  0.53306758]
('management', 'resolved'),[ 0.46695536  0.53304458]
('method', 'incomplete'),[ 0.46703669  0.53296322]
('inconsistency', 'task'),[ 0.46704492  0.53295505]
('development', 'build'),[ 0.46708572  0.53291428]
('granularity', 'build'),[ 0.46708578  0.53291422]
('navigation', 'completed'),[ 0.46710268  0.53289729]
('crystal', 'deploy'),[ 0.46725875  0.53274119]
('principle', 'deployment'),[ 0.46727303  0.53272694]
('survey', 'incomplete'),[ 0.46735045  0.53264952]
('integrate', 'deploy'),[ 0.46742216  0.53257781]
('transparency', 'deployment'),[ 0.46763664  0.53236336]
('objective', 'deploy'),[ 0.4676528   0.53234714]
('development', 'incomplete'),[ 0.46782392  0.53217608]
('organization', 'task'),[ 0.4678359   0.53216416]
('workstation', 'completed'),[ 0.46796733  0.53203261]
('meaning', 'resolved'),[ 0.46799532  0.53200465]
('habitability', 'task'),[ 0.46807539  0.53192461]
('lean ux', 'demo'),[ 0.46808159  0.53191841]
('observation', 'risky areas'),[ 0.46817812  0.53182191]
('end user', 'deploy'),[ 0.46818659  0.53181338]
('view', 'risky areas'),[ 0.46820322  0.53179675]
('colocation', 'demo'),[ 0.468243  0.531757]
('extendability', 'deploy'),[ 0.46827021  0.53172976]
('version', 'prioritized'),[ 0.46830985  0.53169018]
('collaboration', 'completed'),[ 0.4684  0.5316]
('construction', 'completed'),[ 0.46840823  0.53159177]
('output', 'resolved'),[ 0.46852207  0.53147799]
('estimate', 'test result'),[ 0.46856627  0.53143382]
('techniques', 'completed'),[ 0.46869576  0.53130424]
('extendability', 'incomplete'),[ 0.4687041  0.5312959]
('cardinality', 'deployment'),[ 0.46878409  0.53121591]
('uncertainty', 'incomplete'),[ 0.46886781  0.53113222]
('priority', 'developer'),[ 0.46894816  0.53105181]
('definition', 'build'),[ 0.46898219  0.53101784]
('condition', 'prioritized'),[ 0.46898359  0.53101641]
('requirement', 'incomplete'),[ 0.46907195  0.53092808]
('environment', 'completed'),[ 0.469248    0.53075194]
('commitment', 'incomplete'),[ 0.46933475  0.53066528]
('workflow', 'incomplete'),[ 0.46935627  0.5306437 ]
('terminator', 'build'),[ 0.46940196  0.53059798]
('reusable', 'completed'),[ 0.4694128  0.5305872]
('agreement', 'completed'),[ 0.46941543  0.53058457]
('exploration', 'ticket'),[ 0.46946192  0.53053808]
('behavior', 'resolved'),[ 0.46953419  0.5304659 ]
('workstation', 'demo'),[ 0.46954691  0.53045309]
('principle', 'completed'),[ 0.46954829  0.53045166]
('restructuring', 'task'),[ 0.46955511  0.53044486]
('standup', 'commit'),[ 0.46980634  0.53019363]
('variability', 'deployment'),[ 0.46987787  0.53012222]
('allocation', 'commit'),[ 0.46990243  0.5300976 ]
('deliverable', 'ticket'),[ 0.47004196  0.52995807]
('variance', 'deploy'),[ 0.47007921  0.52992082]
('development team', 'deployment'),[ 0.47010419  0.52989584]
('tutorial', 'incomplete'),[ 0.4702048   0.52979517]
('traceability', 'build'),[ 0.47024253  0.5297575 ]
('exit', 'incomplete'),[ 0.47045657  0.52954346]
('escaped', 'incomplete'),[ 0.47058752  0.52941245]
('functionality', 'prioritized'),[ 0.47065464  0.52934539]
