no	Correct	pairing		execution trace	[[ 0.84233773  0.15766232]]	[[[  0.90908068   0.9406633    0.71066977   0.89937746   0.7961307
no	Incorrect	imperative statement		instruction	[[ 0.84656054  0.15343952]]	[[[  0.85078283   0.91977574   0.83865062   0.85996305   0.62415972
no	Correct	risk identification		velocity	[[ 0.84656477  0.15343525]]	[[[  0.8670316    0.92573635   0.82517301   0.85545606   0.41151485
no	Correct	addressing exception		system hazard	[[ 0.84656626  0.15343374]]	[[[  0.           0.           0.           0.910589     0.68249412
no	Correct	activation constraint		subject tool	[[ 0.84656614  0.15343387]]	[[[  0.90315333   0.85784164   0.73011007   0.9048391    0.63381298
no	Correct	field		explicit address	[[ 0.84650952  0.15349048]]	[[[  0.94258704   0.95771736   0.91229243   0.89684881   0.61418537
no	Correct	assumptions		process metric	[[ 0.84549546  0.15450454]]	[[[  0.94067641   0.97543447   0.94434017   0.92484407   0.73754715
no	Correct	mechanism arrow		input routine	[[ 0.84656328  0.15343672]]	[[[  0.           0.           0.           0.85734749   0.63068612
no	Correct	interconnection feature		project control point	[[ 0.84656614  0.15343387]]	[[[  1.           1.           1.           0.95811536   0.68519119
no	Incorrect	definition of done		task complete definition	[[ 0.84628963  0.15371038]]	[[[  0.           0.           0.           0.97718174   0.84480845
no	Incorrect	loop assertion		inductive assertion method	[[ 0.66439134  0.33560869]]	[[[  0.           0.           0.           0.92714861   0.67856661
no	Correct	address		model hierarchy	[[ 0.84642607  0.1535739 ]]	[[[  0.93564241   0.93316747   0.82085272   0.87514652   0.61045384
no	Correct	product management		system testing	[[ 0.84655905  0.15344092]]	[[[  0.8921069    0.93810381   0.84505956   0.93402405   0.76694947
no	Correct	functional user requirements		measurement experience base	[[ 0.84656644  0.15343364]]	[[[  0.88397308   0.9204111    0.87313326   0.85665066   0.72416375
no	Incorrect	prioritized list		product backlog	[[ 0.83001584  0.16998415]]	[[[  0.95123969   0.96994864   0.84248924   0.99001715   0.88911296
no	Correct	delivery		crash	[[ 0.82027733  0.17972262]]	[[[ 0.86780235  0.9398202   0.91258396  0.90623045  0.53867633  0.74784301
no	Correct	physical requirement		closed subroutine	[[ 0.8465628   0.15343721]]	[[[  0.94619383   0.95698153   0.91856049   0.93208672   0.72198176
no	Correct	emulator		background processing	[[ 0.84656632  0.1534337 ]]	[[[  0.85236167   0.93476119   0.82599603   0.85348092   0.52348186
no	Incorrect	n-address instruction		etc	[[ 0.84656644  0.15343364]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.
no	Correct	mode		partial	[[ 0.59524637  0.4047536 ]]	[[[ 0.91235396  0.95244653  0.91738989  0.91654722  0.70850083  0.84633275
no	Correct	database design specification		earned value	[[ 0.84656644  0.15343364]]	[[[  0.95276781   0.94198395   0.89872517   0.91931233   0.66841934
yes	Correct	fetch		move	[[ 0.39885825  0.60114175]]	[[[ 0.92759943  0.96491666  0.93667378  0.8893828   0.60517669  0.90803526
yes	Incorrect	segment		component	[[ 0.32201606  0.67798388]]	[[[ 0.85394608  0.90330094  0.84249878  0.92252832  0.72213764  0.88841374
no	Correct	project management process group		acquisition	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.93649845   0.73987299
yes	Correct	revision		version	[[ 0.02415166  0.97584832]]	[[[ 0.95156127  0.95413136  0.9000373   0.90026116  0.7296325   0.82038162
no	Correct	derived requirement		life cycle	[[ 0.8465637   0.15343629]]	[[[  0.95213049   0.97003086   0.9209964    0.84708984   0.46501023
no	Correct	sustainable pace		Eclipse	[[ 0.84656614  0.15343387]]	[[[  0.           0.           0.           0.           0.           0.
no	Correct	composite type		implementation phase	[[ 0.84656549  0.15343449]]	[[[  0.93780084   0.95036927   0.91874727   0.82079278   0.46466193
no	Correct	data source		cost variance	[[ 0.84247005  0.15752999]]	[[[  0.90332501   0.85183241   0.86954896   0.85993807   0.68729104
no	Correct	tunnel notation		representation standard	[[ 0.84656525  0.15343481]]	[[[  0.           0.           0.           0.88746109   0.61501389
no	Incorrect	complicated domain		Cynefin	[[ 0.84648639  0.15351367]]	[[[  0.89244272   0.95417969   0.84660601   0.92485099   0.72876173
no	Correct	software product developer		the operand	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.79036616   0.4801858
no	Correct	event sequence analysis		information need	[[ 0.84656632  0.1534337 ]]	[[[  0.88670055   0.88814393   0.71082387   0.92652721   0.74888771
no	Correct	interface testing		plan communications	[[ 0.84656465  0.15343536]]	[[[  0.           0.           0.           0.90821632   0.74710892
no	Correct	standards		data-structure-oriented design	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.9049452    0.70268359
no	Correct	fatal error		natural key	[[ 0.8141852   0.18581478]]	[[[ 0.90153713  0.86935995  0.81211614  0.83567101  0.57514765  0.83900008
no	Correct	applicability to a functional domain		process owner	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.9780419    0.79929461
no	Incorrect	configuration control		notice of revision	[[ 0.84656614  0.15343387]]	[[[  0.           0.           0.           0.87342474   0.72327649
no	Correct	supervisor state		disassemble	[[ 0.84515858  0.15484145]]	[[[  0.90565756   0.93670993   0.8893146    0.90186796   0.52848508
no	Correct	ground rules		structural testing	[[ 0.8465054   0.15349458]]	[[[  0.89360246   0.94184844   0.88247391   0.87216064   0.59626736
no	Correct	namespace		private	[[ 0.57783526  0.42216468]]	[[[ 0.88460216  0.95958044  0.92023162  0.79310926  0.5141459   0.81254985
no	Correct	multiset cardinality		budget at completion	[[ 0.84656352  0.15343654]]	[[[  0.82390833   0.56998395   0.84758599   0.83414397   0.57015861
no	Correct	appraisal team leader		product configuration identification functional baseline	[[ 0.84656644  0.15343364]]	[[[  1.           1.           1.           0.92494448   0.808402
no	Correct	program library		re-entrant	[[ 0.84390259  0.15609743]]	[[[  0.9222337    0.94686448   0.94385317   0.86538893   0.6307885
no	Correct	design phase		go to	[[ 0.83412611  0.16587391]]	[[[  0.88734305   0.90958123   0.8560826    0.9040518    0.60681286
yes	Correct	gadget		widget	[[  1.36527588e-05   9.99986291e-01]]	[[[ 0.90908936  0.96551977  0.85429391  0.90170232  0.58646008  0.73957916
no	Correct	computer software configuration item		multiple inclusive selective construct	[[ 0.84656644  0.15343364]]	[[[  0.90125571   0.9396333    0.76386772   0.82772971   0.5679547
no	Incorrect	test-driven development		refactoring	[[ 0.84656471  0.15343529]]	[[[  0.96525296   0.98272343   0.9046895    0.97940342   0.67753235
no	Incorrect	artifact		stream	[[ 0.52506131  0.47493878]]	[[[ 0.90139467  0.92997981  0.85163663  0.84624433  0.52978298  0.7690517
no	Correct	bioteam		software unit	[[ 0.84410363  0.15589637]]	[[[  0.           0.           0.           0.93998105   0.71142324
no	Correct	computer network		control limits	[[ 0.84646893  0.15353107]]	[[[  0.89454903   0.93759951   0.9168867    0.89131486   0.67479481
no	Correct	categorization		dynamic binding	[[ 0.84605491  0.15394513]]	[[[  0.93760275   0.9463245    0.92812248   0.88699749   0.75107296
no	Incorrect	assignment		binding	[[ 0.58718401  0.41281596]]	[[[ 0.94416564  0.94566832  0.76407341  0.91265249  0.69232463  0.83812524
no	Incorrect	measurement standard		storage capacity	[[ 0.84656572  0.15343432]]	[[[  0.91157239   0.96003333   0.88837129   0.90743209   0.68439428
no	Incorrect	robustness		fault tolerance	[[ 0.84586346  0.15413657]]	[[[  0.95213997   0.97687357   0.92554888   0.94810701   0.75744411
no	Correct	failsafe		quality requirement	[[ 0.84655315  0.15344681]]	[[[  0.88377293   0.8982517    0.80412124   0.90922569   0.77521429
yes	Correct	interactive		real time	[[ 0.36534199  0.63465804]]	[[[ 0.93433594  0.92652488  0.94968587  0.9341223   0.71865615  0.87140703
no	Incorrect	fault secure		fail-safe	[[ 0.7575376   0.24246241]]	[[[ 0.          0.          0.          0.92315534  0.75144491  0.86609487
yes	Correct	usability		reusability	[[  5.49190590e-05   9.99945045e-01]]	[[[ 0.90933688  0.94738183  0.8918458   0.96055273  0.7554881   0.85149626
no	Correct	user's manual		code generator	[[ 0.84656572  0.15343425]]	[[[  0.912221     0.94820924   0.92917602   0.           0.           0.
no	Correct	level of abstraction		configuration provider	[[ 0.84656644  0.15343364]]	[[[  0.84126605   0.90745146   0.87545923   0.86712359   0.60971226
no	Incorrect	artifact		baseline	[[ 0.82025498  0.17974502]]	[[[ 0.86805981  0.90515411  0.86138555  0.89328022  0.44531098  0.78935199
no	Correct	software requirements review		minimum delay programming	[[ 0.84656644  0.15343364]]	[[[  1.           1.           1.           0.9372151    0.77074144
no	Correct	root arrow segment		semantic error	[[ 0.84656054  0.15343952]]	[[[  0.           0.           0.           0.84753817   0.64180918
no	Correct	object type		ancestor	[[ 0.84648287  0.15351713]]	[[[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  9.
no	Correct	project scope statement		disassemble	[[ 0.8465659   0.15343413]]	[[[  0.782636     0.87421197   0.80323564   0.87848797   0.51960928
no	Correct	quality subfactor		turnkey	[[ 0.84653103  0.153469  ]]	[[[  0.86927515   0.75411653   0.83082739   0.89916394   0.69325502
no	Incorrect	deliverable		product	[[ 0.83393407  0.16606596]]	[[[  0.9055279    0.9202817    0.91369674   0.98124483   0.71419604
no	Correct	hammock activity		address format	[[ 0.84656274  0.15343729]]	[[[  0.           0.           0.           0.78749103   0.37209628
no	Correct	high-level Petri Net graph		two level encoding	[[ 0.84651405  0.15348597]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   1.
no	Incorrect	measurement standard		channel capacity	[[ 0.84656537  0.15343462]]	[[[  0.90430829   0.90867733   0.87027213   0.88476698   0.753106
no	Correct	information item content		marginal economics	[[ 0.84656614  0.1534338 ]]	[[[  0.           0.           0.           0.89902534   0.51042537
no	Correct	budgeted cost of work performed		test approach	[[ 0.84656644  0.15343364]]	[[[  0.88179404   0.74720116   0.8032512    0.92769167   0.81811955
no	Correct	configuration diagram		risk exposure	[[ 0.84656614  0.1534338 ]]	[[[  0.86261708   0.88105983   0.87349777   0.82391662   0.54285034
no	Correct	computer instruction		field	[[ 0.84656632  0.1534337 ]]	[[[  0.9049677    0.90815621   0.86003087   0.87725273   0.66019745
no	Incorrect	storage allocation		paging	[[ 0.84599841  0.15400158]]	[[[  0.92715933   0.95920691   0.91548148   0.97574248   0.83499477
no	Correct	control limits		critical design review	[[ 0.84656036  0.15343963]]	[[[  0.91079012   0.87414953   0.85591677   0.91320718   0.69677384
no	Correct	pseudo operation		process improvement sponsor	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.8421669    0.58616379
no	Correct	product roadmap		global attribute	[[ 0.84644544  0.15355448]]	[[[  0.90231233   0.91084455   0.81316572   0.91144108   0.50001156
no	Incorrect	mrfs		minimum releasable features	[[ 0.84656644  0.15343364]]	[[[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
no	Correct	analyst		system table	[[ 0.84332436  0.1566757 ]]	[[[  0.92079923   0.90312001   0.90831614   0.89955187   0.67467845
no	Correct	nonprocedural language		acquirer	[[ 0.84656644  0.15343364]]	[[[  0.92304381   0.88844527   0.77183305   0.86231225   0.51711621
no	Correct	deployment plan		bottom-up design	[[ 0.84656191  0.15343815]]	[[[  0.89916002   0.90874797   0.84205432   0.           0.           0.
no	Correct	blocked		system of interest	[[ 0.84652132  0.15347873]]	[[[  0.866673     0.91733905   0.93247821   0.88358544   0.56628677
no	Correct	proposed change		sequence activities	[[ 0.84656352  0.15343648]]	[[[  0.91602293   0.92862401   0.79712165   0.89373325   0.74749888
no	Correct	version description document		fitness-for-use test	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.86968539   0.66535288
no	Correct	pragma		bootstrap loader	[[ 0.84656549  0.15343449]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	control flow		direct address	[[ 0.84650028  0.15349965]]	[[[  0.91346879   0.968137     0.92268715   0.81937592   0.63811721
no	Incorrect	long-term asset		cost accounting	[[ 0.84519875  0.15480126]]	[[[  0.96283377   0.96140861   0.94118865   0.93727143   0.78537981
no	Incorrect	concurrent		parallel	[[ 0.55642849  0.44357154]]	[[[ 0.93753723  0.97781032  0.95324555  0.94110777  0.76373942  0.81060695
no	Correct	business process sketch		programmable breakpoint	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.92164139   0.47010032
no	Correct	organizational unit		product sashimi	[[ 0.84656549  0.15343449]]	[[[  0.           0.           0.           0.70863515   0.42095254
no	Correct	scrumban		apportioned effort	[[ 0.84654778  0.1534522 ]]	[[[  0.87302035   0.6811402    0.67109481   0.79676092   0.71980963
no	Correct	statement		complete table	[[ 0.84350151  0.15649848]]	[[[  0.92978658   0.95390721   0.95903979   0.90228945   0.6918593
yes	Correct	partial		total	[[ 0.12763429  0.87236577]]	[[[ 0.92570411  0.94854836  0.87344171  0.86467335  0.66847441  0.85317052
no	Incorrect	pbi		product backlog item	[[ 0.84656632  0.1534337 ]]	[[[  0.         0.         0.         0.         0.         0.         0.
no	Incorrect	incremental development		object-oriented design	[[ 0.84656632  0.1534337 ]]	[[[  0.92051902   0.95792824   0.89665783   0.93713838   0.70590826
no	Incorrect	artifact		configuration specification	[[ 0.84656644  0.15343364]]	[[[  0.94650306   0.95609993   0.9072989    0.79325886   0.51176227
no	Correct	sprint mapping		work breakdown structure component	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.95436631   0.71614757
yes	Correct	read		write	[[ 0.06013658  0.93986338]]	[[[ 0.96735155  0.972519    0.9803667   0.93871351  0.79594711  0.92901102
no	Correct	timebox		call by reference	[[ 0.84654713  0.15345289]]	[[[  0.85206122   0.95762823   0.89741509   0.78864891   0.64109523
no	Correct	unconditional jump		download	[[ 0.8464554   0.15354459]]	[[[  0.88266582   0.84595332   0.7864099    0.87421071   0.52847317
no	Correct	late finish date		bottom-up design	[[ 0.84656352  0.15343654]]	[[[  0.           0.           0.           0.93091156   0.76539038
no	Incorrect	incremental development		transaction analysis	[[ 0.84656644  0.15343364]]	[[[  0.91595472   0.93159394   0.8536543    0.88950988   0.68253003
no	Incorrect	dynamic analysis		testing	[[ 0.84589201  0.15410796]]	[[[  0.91934834   0.96681382   0.86650233   0.9260689    0.65425944
no	Correct	continuous iteration		software design notation	[[ 0.84656256  0.15343741]]	[[[  0.           0.           0.           0.96856361   0.74514643
no	Incorrect	installation manual		program counter	[[ 0.84656572  0.15343425]]	[[[  0.87350588   0.8794728    0.81013486   0.8858075    0.60781492
no	Correct	exception		artificial intelligence	[[ 0.84656614  0.15343387]]	[[[  0.86859989   0.91315031   0.91751358   0.8981082    0.54309791
no	Correct	spreadsheet program		root	[[ 0.84656566  0.15343437]]	[[[  0.91237527   0.94697895   0.93648777   0.88693535   0.6136578
no	Correct	immediate address		scrumban	[[ 0.84652704  0.15347296]]	[[[  0.85057148   0.87392284   0.67082484   0.90326117   0.59405333
no	Incorrect	scaffolding		programming support environment	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.88845417   0.68775173
no	Correct	multi-valued		integration hell	[[ 0.84628117  0.15371881]]	[[[  0.93436163   0.94790568   0.84674623   0.86596458   0.65332377
no	Correct	organizational policy		slack	[[ 0.84656477  0.15343517]]	[[[  0.90023445   0.95298581   0.8729084    0.93254513   0.70727305
no	Correct	Petri net		load module	[[ 0.8462292  0.1537708]]	[[[  0.8742045    0.91802441   0.83260786   0.82767584   0.3136551
no	Correct	emergent opportunity		subphase	[[ 0.84656644  0.15343364]]	[[[  1.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
yes	Correct	case		jump	[[ 0.40014997  0.59985   ]]	[[[ 0.92601882  0.96923731  0.89870666  0.86954857  0.61576304  0.82444025
no	Incorrect	product line		variant	[[ 0.84475303  0.155247  ]]	[[[  0.8995296    0.8783305    0.83404981   0.87284363   0.47535674
no	Correct	relationship type		purpose	[[ 0.84647089  0.15352909]]	[[[  0.92607572   0.940227     0.85851658   0.97035055   0.6830705
no	Correct	program listing		main procedure	[[ 0.84654731  0.15345277]]	[[[  0.91482469   0.94894601   0.88122359   0.96535069   0.82021793
no	Correct	idle workers		meta-relationship	[[ 0.84656298  0.15343696]]	[[[  0.91538328   0.93351025   0.86650479   0.90079086   0.60674628
no	Incorrect	binary digit		byte	[[ 0.84654146  0.15345855]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Incorrect	modular programming		stepwise refinement	[[ 0.84655738  0.15344261]]	[[[  0.93818089   0.93391293   0.95513423   0.98568936   0.88146673
no	Correct	element type		read-only	[[ 0.82298386  0.17701612]]	[[[  0.93061449   0.91325397   0.92048452   0.8614426    0.69563326
no	Correct	early start date		violation	[[ 0.84647709  0.15352289]]	[[[  0.94823495   0.91542597   0.92286605   0.89424367   0.48233464
no	Correct	early start date		transfer file	[[ 0.84622252  0.15377751]]	[[[  0.91889852   0.83053658   0.87700941   0.74893163   0.52291663
no	Incorrect	static analysis		inspection	[[ 0.84644753  0.15355246]]	[[[  0.93206298   0.98276953   0.93474288   0.92534424   0.75408308
no	Correct	software diversity		level 1 initiation routine	[[ 0.84656644  0.15343364]]	[[[  1.           1.           1.           0.92182187   0.46964704
no	Correct	class hierarchy		stakeholder value	[[ 0.84655029  0.15344973]]	[[[  0.88393689   0.94359313   0.84967861   0.90813756   0.65525556
no	Correct	nanoinstruction		allocated baseline	[[ 0.84656549  0.15343456]]	[[[  0.           0.           0.           0.76445848   0.41240086
no	Correct	functional product		error message	[[ 0.84656465  0.15343536]]	[[[  0.85339418   0.76343878   0.76509422   0.91438258   0.62528905
no	Incorrect	instruction format		address field	[[ 0.84655184  0.15344818]]	[[[  0.85533603   0.90609863   0.82247336   0.93309544   0.83836152
no	Correct	entity subtype		retirement phase	[[ 0.84656513  0.15343483]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	stage		assembled origin	[[ 0.84655744  0.15344255]]	[[[  0.           0.           0.           0.88558255   0.60396284
no	Correct	transition condition		operator manual	[[ 0.84656411  0.15343586]]	[[[  0.94399812   0.94935939   0.86965075   0.90408057   0.66869399
no	Correct	contribution		effectiveness	[[ 0.84506381  0.15493619]]	[[[  0.92818088   0.95740475   0.88033548   0.93542523   0.70092218
no	Correct	functional unit		operator's manual	[[ 0.84656614  0.1534338 ]]	[[[  0.88524222   0.92922962   0.88896601   0.           0.           0.
no	Correct	accept		feature teams	[[ 0.83455759  0.16544247]]	[[[  0.81873699   0.88178717   0.72645469   0.92032356   0.59074866
no	Correct	standup		return value	[[ 0.83803439  0.16196562]]	[[[ 0.91652358  0.92300027  0.90552156  0.753226    0.55278153  0.65635844
yes	Correct	extendability		expandability	[[  8.55716007e-06   9.99991417e-01]]	[[[ 0.93869252  0.94778142  0.90808423  0.92274324  0.73445877  0.83861441
no	Incorrect	restart		system life cycle	[[ 0.8464359   0.15356411]]	[[[  0.90414726   0.89842475   0.92504719   0.86381594   0.55379038
no	Incorrect	inventory		work in process	[[ 0.84128755  0.15871245]]	[[[  0.86362833   0.90074219   0.88266862   0.95414247   0.69071323
yes	Correct	essential scrum		Scrum framework	[[ 0.11152166  0.88847834]]	[[[  0.92945187   0.99028244   0.88587745   0.99664301   0.94682428
yes	Incorrect	bit		mode	[[ 0.07649891  0.92350107]]	[[[ 0.91301129  0.94728129  0.89642472  0.93439342  0.63625243  0.85846297
no	Correct	class-level responsibility		secondary window	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.84928631   0.64292606
no	Correct	technical standard		project communications management	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.92201849   0.76011757
yes	Correct	development		software development plan	[[ 0.32218656  0.67781341]]	[[[  0.91246707   0.96715144   0.88767252   0.95600147   0.83282321
no	Correct	manufacture		architecture	[[ 0.73744357  0.2625564 ]]	[[[ 0.92164473  0.9191071   0.90840623  0.92840194  0.59227996  0.78407533
no	Correct	known technical debt		device	[[ 0.8465637   0.15343636]]	[[[  0.76666289   0.69768987   0.64082136   0.92373635   0.67167705
no	Correct	fourth generation language		iteration burndown chart	[[ 0.84656644  0.15343364]]	[[[  0.89220895   0.92295146   0.88393721   0.91463575   0.55861977
no	Correct	pseudocode		support activity group	[[ 0.84656614  0.1534338 ]]	[[[  0.           0.           0.           0.87279354   0.41972608
no	Correct	earned value		alternate flow	[[ 0.8453421   0.15465789]]	[[[  0.9312584    0.96501084   0.91340895   0.85598168   0.71329619
no	Correct	called diagram		pointer	[[ 0.84459925  0.15540077]]	[[[  0.90758018   0.94436302   0.8891127    0.82502402   0.61035197
no	Correct	internal attribute		strategic filter	[[ 0.84655666  0.15344335]]	[[[  0.           0.           0.           0.92527156   0.76016307
no	Correct	engineering interface reference management policy		tag slide	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.86951434   0.6443742
no	Correct	conditional information		special cause	[[ 0.84656596  0.15343399]]	[[[  0.94066257   0.91997306   0.90633551   0.93433395   0.70123856
no	Incorrect	conventions		standards	[[ 0.79321098  0.20678908]]	[[[ 0.90288589  0.91967057  0.90981576  0.95609029  0.66069267  0.90208563
no	Correct	logical trace		software diversity	[[ 0.84655046  0.15344954]]	[[[  0.           0.           0.           0.93407459   0.6934919
no	Correct	service		cluster manager	[[ 0.84382933  0.15617061]]	[[[  0.93872529   0.92733677   0.88367069   0.93446369   0.69921402
no	Correct	project schedule network diagram		macroassembler	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.8475333    0.4884939
no	Correct	priority inversion		project resource constraint	[[ 0.84656644  0.15343364]]	[[[  0.           0.           0.           0.91592009   0.72926611
yes	Correct	pause		halt	[[ 0.00101657  0.99898344]]	[[[ 0.95034163  0.97304791  0.94213557  0.9387305   0.69250023  0.87358834
no	Correct	window		network chart	[[ 0.84594566  0.15405433]]	[[[  0.91070045   0.92326822   0.93978384   0.89143997   0.53871285
no	Incorrect	paging		block allocation	[[ 0.84518147  0.15481848]]	[[[  0.87387312   0.97361243   0.87474184   0.92844051   0.75893537
no	Correct	measurand		derived property	[[ 0.84644043  0.15355958]]	[[[  0.88931161   0.94252888   0.87624071   0.86782338   0.77789928
no	Correct	context-aware search		software library	[[ 0.8462069   0.15379316]]	[[[  0.93002946   0.95608798   0.90563821   0.95297667   0.74763537
no	Correct	config spec		assessment input	[[ 0.84654641  0.15345357]]	[[[  0.9353874    0.94242893   0.75429296   0.78874076   0.68725338
no	Correct	diagnostic manual		five levels of agile planning	[[ 0.84656644  0.15343364]]	[[[  1.           1.           1.           0.87686626   0.57004144
no	Correct	synchronous message communication		traditional development process	[[ 0.84656644  0.15343364]]	[[[  1.           1.           1.           0.88790661   0.66327104
no	Correct	domain definition		multiplicity	[[ 0.84638637  0.15361364]]	[[[  0.93326866   0.96109481   0.9275835    0.90486218   0.68399055
no	Correct	activity identifier		sensitivity analysis	[[ 0.84654188  0.15345809]]	[[[  0.93361856   0.94845264   0.91956816   0.89641749   0.63012502
yes	Correct	functional configuration identification		product configuration identification functional baseline	[[ 0.10535883  0.89464116]]	[[[  1.           1.           1.           0.98366225   0.81544804
no	Correct	child entity		data processing system	[[ 0.84656614  0.15343387]]	[[[  0.89559065   0.9437633    0.85398712   0.87393013   0.72514574
no	Correct	static error		relocation factor	[[ 0.84591883  0.15408115]]	[[[  0.           0.           0.           0.88897677   0.7099473
no	Correct	interrupt priority		term evaluation	[[ 0.84654385  0.15345617]]	[[[  0.90344433   0.91719572   0.87567044   0.87138478   0.63325862
no	Correct	must-have features		accuracy of measurement	[[ 0.84656554  0.15343443]]	[[[  0.90552929   0.92697323   0.94903092   0.86219034   0.64446804
no	Incorrect	content coupling		paging	[[ 0.84176821  0.15823184]]	[[[  0.92406565   0.94585645   0.91695254   0.94391992   0.77279012
yes	Correct	design phase		detailed design	[[ 0.10636919  0.8936308 ]]	[[[  0.97917276   0.98728027   0.96848131   0.96372027   0.81895631
no	Correct	impact analysis		certification process	[[ 0.84656549  0.15343449]]	[[[  0.90876239   0.89729325   0.90020336   0.94696332   0.61593638
yes	Correct	adaptation		prediction	[[ 0.47070715  0.52929288]]	[[[ 0.93907682  0.95657396  0.86865636  0.86094154  0.54279926  0.74584003
no	Incorrect	sprint		potentially shippable product increment	[[ 0.84656644  0.15343364]]	[[[  0.95135881   0.97912591   0.89573463   0.98771952   0.90060798
no	Correct	representation standard		total correctness	[[ 0.84656644  0.15343364]]	[[[  0.96974881   0.96246077   0.94457414   0.92385901   0.80804179
no	Correct	measurement sponsor		access transparency	[[ 0.84656614  0.1534338 ]]	[[[  0.           0.           0.           0.8116485    0.48261498
no	Correct	flow		rules of simplicity	[[ 0.84656632  0.1534337 ]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	early-failure period		user-identifiable	[[ 0.84656596  0.15343399]]	[[[  0.           0.           0.           0.79930799   0.53577034
no	Incorrect	commitment		forecast	[[ 0.70277691  0.29722306]]	[[[ 0.84732416  0.89444283  0.78220644  0.92490122  0.62040545  0.74778273
no	Correct	halt		relative address	[[ 0.84506893  0.15493108]]	[[[  0.94265645   0.94636629   0.93208759   0.93966418   0.71850316
yes	Correct	bug		error	[[ 0.23474532  0.76525462]]	[[[ 0.94606074  0.92841242  0.88116282  0.9357863   0.76118906  0.86470395
no	Correct	meta-relationship		software item	[[ 0.84656614  0.15343387]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	formal testing		condition stub	[[ 0.84623778  0.15376216]]	[[[  0.97131714   0.9786888    0.96137395   0.92402351   0.81034156
no	Correct	data inventory		documentation	[[ 0.84077263  0.15922737]]	[[[  0.92255908   0.93121275   0.91445137   0.93690141   0.80051708
no	Incorrect	flowchart		structure chart	[[ 0.81547511  0.18452494]]	[[[  0.95134087   0.97297991   0.93308526   0.93667654   0.83310064
no	Correct	object module		crash	[[ 0.84630996  0.15369003]]	[[[  0.93075314   0.96536544   0.9274737    0.75493951   0.41323288
no	Correct	software tag		service level agreement	[[ 0.84656644  0.15343364]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	outer cardinality		inspection	[[ 0.84656417  0.15343578]]	[[[  0.           0.           0.           0.83307712   0.51766768
yes	Correct	reserve		buffer	[[ 0.49965155  0.50034845]]	[[[ 0.          0.          0.          0.82731823  0.54516464  0.69031234
no	Correct	organizational policy		project management office	[[ 0.84656632  0.1534337 ]]	[[[  0.93663599   0.8919434    0.94854277   0.9555274    0.77671288
yes	Correct	suspect		valid	[[ 0.27612889  0.72387111]]	[[[ 0.87096285  0.91310689  0.8828033   0.92736145  0.65655542  0.77940836
no	Correct	portfolio metrics		notice of revision	[[ 0.84642839  0.15357161]]	[[[  0.           0.           0.           0.9183294    0.78642541
no	Correct	retainage		methodology element	[[ 0.84656614  0.1534338 ]]	[[[  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
no	Correct	assessment scope		single sign-on	[[ 0.84655625  0.15344378]]	[[[  0.91244585   0.88460281   0.81384331   0.92969212   0.73977245
no	Correct	hierarchy		path convergence	[[ 0.84631616  0.15368383]]	[[[  0.86377819   0.88783357   0.79117682   0.88959501   0.62799079
no	Correct	internal quality		data flow	[[ 0.84619272  0.1538073 ]]	[[[  0.93911771   0.92633112   0.91288626   0.90436636   0.67803516
no	Correct	source address		application boundary	[[ 0.84656614  0.1534338 ]]	[[[  0.93106915   0.97201922   0.87598948   0.85135429   0.69015927
no	Incorrect	note		warning	[[ 0.68613034  0.31386968]]	[[[ 0.92318259  0.95807228  0.93429235  0.88544115  0.69716613  0.77569138
